Source DB	GenBank ID	END3	END5	Gene Symbol	Allele	Drug Family	Drug Class	Sub Drug Class	Parent Allele	Parent Allele Family	SNP	Protein ID	Unirprot	Gene Aliases	Organism ID	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES	STRAIN	Plasmid	Bioproject	Biosample
>CARD	AY825285	0	1353	tet38		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AAV80464.1	Q5PU79	tet38	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ISP794			
>CARD	AB204810	186	1533	abeM		Multi-drug_resistance	Efflux_pump	Multidrug_and_Toxic_Compound				BAD89844.2	Q5FAM9	abeM IX87_16520	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	ATCC			
>CARD	U35369	839	2183	vanSB		Glycopeptide						AAB05623.1	Q47745	vanSB EF_2298	226185	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	V583			
>CARD	AY152390	0	1335	murA_(C._trachomatis)		Fosfomycin						AAN28945.1	Q8GKQ2	murA	813	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	L2434BU			
>CARD	AJ574887.1	370	1696	cdeA		Multi-drug_resistance	Efflux_pump	Multidrug_and_Toxic_Compound				CAE00499.1	Q7WZ38	eA BN1096_590031 BN1097_570030	1496	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile 	714			
>CARD	U09991	27	1338	cmlv		Phenicol						AAB36568.1	Q56147	cmlv	1936	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces violaceus 	ISP5230			
>ARG-Annot	FN649414	2765051	2766355	blaAmpC1		Beta-lactam	Class_C_AmpC					CBJ02047.1	E3PF31	yfeW ETEC_2543	316401	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	ETEC		PRJEA42749	SAMEA2272237
>CARD	AB467372.1	284	1571	efmA		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				BAG75524.1	B6F255	efmA A5804_000555 A5841_000590 AS238_09090 AWT83_07315 BTA10_09975 BTA13_06450 CI258_16935 CKY19_11220 DTPHA_600081 EFM1CSP_02350	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 	FN-1			
>CARD	EU523697	686	1973	tet42		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				ACD35503.1	B2YGG2	tetA42	526920	Actinobacteria	Actinobacteria 	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus sp. SMCC G887	SMCC			
>CARD	DQ195535	0	1275	oleI		Macrolide						ABA42118.2	Q3HTL7	oleI	1890	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces antibioticus	DSM			
>CARD	AM296481	775	2041	cmlB1		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				CAL30186.1	Q0VJ71	cmlB1	518	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica 		pKBB1115		
>CARD	L20800	1062	2325	tetA(P)		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AAA20116.1	Q46305	tetA(P) pCW3_0001	1502	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	CW92			
>CARD	X74325	645	1908	APH(4)	Ib	Aminoglycoside						CAA52372.1	Q52501	hph	28450	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei 				
>ARG-Annot	M64556	601	1860	CmlA1		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAA26057.1	P32482	cmlA	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa		R1033		
>CARD	AF156486	3648	4908	cmlA4		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAF27726.1	Q9KJY5	cmlA4	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	G1			
>CARD	AF294653	2749	4009	cmlA6		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAK52606.1	Q933G9	CmlA6 cmlA1 cmlA6	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa		unnamed		
>CARD	AF458080	1504	2764	cmlA1		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAO15535.1	Q8GGX1	cmlA1-variant cmlA1	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	ILT-3			
>CARD	A15097	382	1642	EreB		Macrolide						CAA01212.1											pIP1527		
>CARD	DQ185434	0	1257	mgtA		Macrolide						ABA28305.2	Q3LRZ5	mgt	1916	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lividans	DSMZ			
>CARD	HE608151	1472985	1474242	murA_(M._tuberculosis)		Fosfomycin						CCE36834.1										UT205		PRJEA74573	SAMEA2272432
>CARD	AJ223970	796	2050	gimA		Macrolide						CAA11707.1	O86304	mgtA	1889	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces ambofaciens	ATCC			
>CARD	DQ195536	0	1248	oleD		Macrolide						ABA42119.2	Q3HTL6	oleD	1890	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces antibioticus	DSM			
>ARG-Annot	HM537013	24055	25302	pexA		Phenicol						ADI87853.1	D9MX76	pexA AKSOIL_0345	798570						uncultured bacterium Ak20-3			PRJNA28853	
>CARD	U00096	2154015	2155263	mdtA		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				AAC75135.2	P76397	mdtA yegM b2074 JW5338	83333	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K-12		PRJNA225	SAMN02604091
>CARD	AY522923.1	7744	8983	Mrx		Macrolide						AAS13767.1	Q6QWQ6	mrx	644	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	CVM861			
>CARD	JX028276	35585	36821	rgt1438		Rifamycin						AFO53532.1	I7BL40		1214076	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. WAC1438	WAC1438			
>CARD	JQ394987	0	1233	mdfA_(E._coli)		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AFH35853.1	H9ZIN1	mdfA	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	EC2347	pEC2347		
>CARD	AJ250203	1650	2883	tet31		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				CAC80727.1	Q939W3	tetA(31)	645	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida	922298	pRAS2		
>CARD	U46859	24294	25527	rosA		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AAC60781.1	Q56877	rosA	34054	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	8081-c			
>CARD	U00096	4567286	4568519	mdtM		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AAC77293.1	P39386	mdtM yjiO b4337 JW4300	83333	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K-12		PRJNA225	SAMN02604091
>CARD	AJ000283	619	1849	tap		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				CAA03986.1	O32859	tap	1766	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium fortuitum				
>CARD	FJ196385	11083	12313	mefB		Macrolide	Efflux_pump	Major_Facilitator_Superfamily				ACJ63262.1	B7TCK2	mef(B) mefB	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	P286	pP286		
>CARD	AF099140	136	1363	ereA2		Macrolide						AAC78336.1	Q9ZFJ8	ereA2	588	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii	1723	pLQ1723		
>CARD	AB571865	144312	145536	mefC		Macrolide	Efflux_pump	Major_Facilitator_Superfamily				BAL43360.1	H1A9S5	mef(C)	85581	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium damselae	04Ya311	pAQU1		
>CARD	CP000259.1	1769089	1770310	lmrP		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				ABF33001.1	Q1JJH2	lmrP MGAS9429_Spy1814	370551	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes	MGAS9429		PRJNA16363	SAMN02603501
>CARD	DQ157752	2699	3920	ereA		Macrolide						AAZ91706.1	Q3S670	ereA	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	W24-2			
>CARD	JQ740052	2108	3329	tet40		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AFK31666.1	H9CDJ3	tet40 tet(40)	1307	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	A3			
>CARD	U97042	0	1218	ceoA		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				AAB58160.1	O06470	ceoA	292	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia 	K61-3			
>CARD	AF231986	3307	4522	floR		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AAG16656.1	Q9F8W2	floR BTQ06_25425	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		10660-1		
>Lahey	KJ949070.1	1	1215	blaPDC	55	Beta-lactam	Class_C_AmpC		PDC			AIG19992.1	A0A0A0Q8Q0		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4847			
>CARD	CP012901.1	5979156	5980365	bcr	1	Bicyclomycin	Efflux_pump	Major_Facilitator_Superfamily				ALV80601.1	A0A081HJQ7	bcr_2 AOY09_05580 CAZ10_37445 CRX60_01205 HQ52_04190 PAMH19_0901	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N15-01092		PRJNA292869	SAMN04108365
>CARD	U00096	1124117	1125326	mdtH		Fluoroquinolone	Efflux_pump	Major_Facilitator_Superfamily				AAC74149.2	P69367	mdtH yceL b1065 JW1052	83333	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K-12		PRJNA225	SAMN02604091
>CARD	AB089595	0	1206	tetB		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				BAC67143.1	Q84BS6	tetB	203855						Gram-negative bacterium TC71	TC71			
>CARD	L32599	1236	2439	blt		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				AAC36944.1	P39843	blt bmr2 bmt BSU26590	224308	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	168			
>CARD	AJ318073.1	793	1990	acrA_(K._pneumoniae)		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				CAC41008.1	Q93K41	acrA	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	K23			
>CARD	AF173226	2558	3755	smeA		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				AAD51344.1	Q9RBY9	smeA	40324	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia 	ULA-511			
>Lahey	KJ949055.1	1	1194	blaPDC	40	Beta-lactam	Class_C_AmpC		PDC			AIG19977.1	A0A0A0Q8P2		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	3737			
>Lahey	KJ949054.1	1	1194	blaPDC	39	Beta-lactam	Class_C_AmpC		PDC			AIG19976.1	Q8RMP1	ampC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4550			
>Lahey	KJ949053.1	1	1194	blaPDC	38	Beta-lactam	Class_C_AmpC		PDC			AIG19975.1	A0A0A0Q8J6		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	3853			
>Lahey	KJ949052.1	1	1194	blaPDC	37	Beta-lactam	Class_C_AmpC		PDC			AIG19974.1	A0A0A0Q9I9		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4359			
>Lahey	KJ949051.1	1	1194	blaPDC	36	Beta-lactam	Class_C_AmpC		PDC			AIG19973.1	A0A098URI9	CGU42_33945	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	3609			
>Lahey	KJ949049.1	1	1194	blaPDC	34	Beta-lactam	Class_C_AmpC		PDC			AIG19971.1	A0A0A0QAT7		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4695			
>Lahey	KJ949048.1	1	1194	blaPDC	31	Beta-lactam	Class_C_AmpC		PDC			AIG19970.1	Q8RL91	ampC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4895			
>Lahey	KJ949047.1	1	1194	blaPDC	30	Beta-lactam	Class_C_AmpC		PDC			AIG19969.1	A0A0A0Q9I8		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4906			
>Lahey	KJ949059.1	1	1194	blaPDC	44	Beta-lactam	Class_C_AmpC		PDC			AIG19981.1	A0A0A0QAU4		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4453			
>Lahey	KJ949058.1	1	1194	blaPDC	43	Beta-lactam	Class_C_AmpC		PDC			AIG19980.1	A0A0A0Q8J8		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4538			
>Lahey	FJ666070.1	1	1194	blaPDC	7	Beta-lactam	Class_C_AmpC		PDC			ACQ82812.1	C4NY31		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-27			
>Lahey	FJ666064.1	1	1194	blaPDC	2	Beta-lactam	Class_C_ESBL		PDC			ACQ82806.1	C4NY25		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-3			
>Lahey	FJ666071.1	1	1194	blaPDC	8	Beta-lactam	Class_C_AmpC		PDC			ACQ82813.1	C4NY32		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-29			
>CARD	X98831.1	361	1555	EF-Tu		Elfamycin						CAA67349.1	P95724	tuf	53446	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cinnamoneus 	Tue89			
>Lahey	FJ666073.1	1	1194	blaPDC	10	Beta-lactam	Class_C_AmpC		PDC			ACQ82815.1	C4NY34		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-32			
>Lahey	FJ666065.1	1	1194	blaPDC	1	Beta-lactam	Class_C_AmpC		PDC			ACQ82807.1	Q541D8	ampC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PAO1			
>Lahey	FJ666072.1	1	1194	blaPDC	9	Beta-lactam	Class_C_AmpC		PDC			ACQ82814.1	C4NY33		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-31			
>Lahey	FJ666067.1	1	1194	blaPDC	4	Beta-lactam	Class_C_ESBL		PDC			ACQ82809.1	C4NY28		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-20			
>Lahey	JF326296.1	1	1194	blaPDC	20	Beta-lactam	Class_C_AmpC		PDC			AEM44531.1	G3EST9	pdc-20	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N10-00323			
>Lahey	JF326295.1	1	1194	blaPDC	19b	Beta-lactam	Class_C_AmpC		PDC			AEM44530.1	G3EST8	pdc-19	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N10-02986			
>Lahey	HQ615927.1	1	1194	blaPDC	16	Beta-lactam	Class_C_AmpC		PDC			ADT64395.1	D0EJY7	pdc-16 blaPDC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pa5036			
>Lahey	GU433600.1	1	1194	blaPDC	18	Beta-lactam	Class_C_AmpC		PDC			ADC96714.1	D3Y4X8	ampC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PACF			
>Lahey	JF326301.1	1	1194	blaPDC	25	Beta-lactam	Class_C_AmpC		PDC			AEM44536.1	G3ESU4	pdc-25	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N08-01312			
>Lahey	JF326300.1	1	1194	blaPDC	24	Beta-lactam	Class_C_AmpC		PDC			AEM44535.1	G3ESU3	pdc-24	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N08-01325			
>Lahey	JF326299.1	1	1194	blaPDC	12	Beta-lactam	Class_C_AmpC		PDC			AEM44534.1	D0EJY3	pdc-12 blaPDC	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N09-00491			
>Lahey	JF326297.1	1	1194	blaPDC	21b	Beta-lactam	Class_C_AmpC		PDC			AEM44532.1	G3ESU0	pdc-21	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N09-02242			
>Lahey	KJ949046.1	1	1194	blaPDC	28	Beta-lactam	Class_C_AmpC		PDC			AIG19968.1	G3ESU1	pdc-22	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	5004			
>Lahey	JF326302.1	1	1194	blaPDC	26	Beta-lactam	Class_C_AmpC		PDC			AEM44537.1	G3ESU5	pdc-26	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N08-01303			
>Lahey	KJ949064.1	1	1194	blaPDC	49	Beta-lactam	Class_C_AmpC		PDC			AIG19986.1	A0A0A0QAU6		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2415			
>Lahey	KJ949065.1	1	1194	blaPDC	50	Beta-lactam	Class_C_AmpC		PDC			AIG19987.1	A0A0A0Q8P6		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2413			
>Lahey	KJ949066.1	1	1194	blaPDC	51	Beta-lactam	Class_C_AmpC		PDC			AIG19988.1	A0A0A0Q7Y0		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2142			
>Lahey	KJ949067.1	1	1194	blaPDC	52	Beta-lactam	Class_C_AmpC		PDC			AIG19989.1	A0A0A0Q9J2		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2151			
>Lahey	KJ949060.1	1	1194	blaPDC	45	Beta-lactam	Class_C_AmpC		PDC			AIG19982.1	A0A0A0Q8P5		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4441			
>Lahey	KJ949061.1	1	1194	blaPDC	46	Beta-lactam	Class_C_AmpC		PDC			AIG19983.1	A0A0A0Q7X8		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4372			
>Lahey	KJ949062.1	1	1194	blaPDC	47	Beta-lactam	Class_C_AmpC		PDC			AIG19984.1	A0A0A0Q9J1		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4395			
>Lahey	KJ949063.1	1	1194	blaPDC	48	Beta-lactam	Class_C_AmpC		PDC			AIG19985.1	A0A0A0Q8J9		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2416			
>Lahey	KJ949068.1	1	1194	blaPDC	53	Beta-lactam	Class_C_AmpC		PDC			AIG19990.1	A0A0A0Q8K1		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2156			
>Lahey	KJ949069.1	1	1194	blaPDC	54	Beta-lactam	Class_C_AmpC		PDC			AIG19991.1	A0A0A0QAU9		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4825			
>Lahey	FM209186.1	940031	941224	blaPDC	3	Beta-lactam	Class_C_ESBL		PDC			CAW25588.1										LESB58		PRJEA31101	SAMEA1705916
>CARD	DQ679966	299	1493	acrA_(E._cloacae)		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				ABG77965.1	A6XFC0	acrA acrA_1 SAMEA2273122_00169 SAMEA2273136_01306	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae				
>Lahey	FJ666068.1	1	1194	blaPDC	5	Beta-lactam	Class_C_ESBL		PDC			ACQ82810.1	Q8RL90	ampC PAMH19_0926	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-23			
>Lahey	FJ666069.1	1	1194	blaPDC	6	Beta-lactam	Class_C_AmpC		PDC			ACQ82811.1	C4NY30		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Paebeta-25			
>Lahey	GQ845014.1	1	1194	blaPDC	11	Beta-lactam	Class_C_AmpC		PDC			ACX31161.1	D0EJY2	pdc-11 ampC AO964_14955	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N09-00489			
>Lahey	GQ845016.1	1	1194	blaPDC	13	Beta-lactam	Class_C_AmpC		PDC			ACX31163.1	D0EJY4	pdc-13	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N09-00493			
>Lahey	GQ845017.1	1	1194	blaPDC	14	Beta-lactam	Class_C_AmpC		PDC			ACX31164.1	D0EJY5	pdc-14	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N09-00496			
>Lahey	GQ845018.1	1	1194	blaPDC	15	Beta-lactam	Class_C_AmpC		PDC			ACX31165.1	D0EJY6	pdc-15	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N08-01297			
>Lahey	GQ845020.1	1	1194	blaPDC	17	Beta-lactam	Class_C_AmpC		PDC			ACX31167.1	D0EJY8	pdc-17	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	N08-01337			
>Lahey	KJ949081.1	1	1194	blaPDC	66	Beta-lactam	Class_C_AmpC		PDC			AIG20003.1	A0A0A0Q7Y5		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	5017			
>Lahey	KJ949080.1	1	1194	blaPDC	65	Beta-lactam	Class_C_AmpC		PDC			AIG20002.1	A0A0A0Q8Q4		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4969			
>Lahey	KJ949072.1	1	1194	blaPDC	57	Beta-lactam	Class_C_AmpC		PDC			AIG19994.1	A0A0A0Q9J3		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4846			
>Lahey	KJ949071.1	1	1194	blaPDC	56	Beta-lactam	Class_C_AmpC		PDC			AIG19993.1	A0A0A0Q7Y1		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4883			
>Lahey	KJ949074.1	1	1194	blaPDC	59	Beta-lactam	Class_C_AmpC		PDC			AIG19996.1	A0A0A0QAV2		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4911			
>Lahey	KJ949073.1	1	1194	blaPDC	58	Beta-lactam	Class_C_AmpC		PDC			AIG19995.1	A0A0A0Q8K2		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4661			
>Lahey	KJ949076.1	1	1194	blaPDC	61	Beta-lactam	Class_C_AmpC		PDC			AIG19998.1	A0A0A0Q7Y3		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4934			
>Lahey	KJ949075.1	1	1194	blaPDC	60	Beta-lactam	Class_C_AmpC		PDC			AIG19997.1	A0A0A0Q8Q2		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4919			
>Lahey	KJ949079.1	1	1194	blaPDC	64	Beta-lactam	Class_C_AmpC		PDC			AIG20001.1	A0A0A0QAV3		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4960			
>Lahey	KJ949078.1	1	1194	blaPDC	63	Beta-lactam	Class_C_AmpC		PDC			AIG20000.1	A0A0A0Q8K3		287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	4994			
